,timestamp_start,timestamp_end,qSQI_score,cSQI_score,sSQI_score,kSQI_score,pSQI_score,basSQI_score,annot_2,annot_3,record,consensus
4624,2020-12-14 21:59:08.000000000,2020-12-14 21:59:10.000000000,0.8,0.489,5.426,35.405,0.444,0.988,1,1,EMG1+EMG1- 3,1
4625,2020-12-14 21:59:10.000000000,2020-12-14 21:59:12.000000000,0.5,0.637,5.333,34.13,0.462,0.991,1,1,EMG1+EMG1- 3,1
4626,2020-12-14 21:59:12.000000000,2020-12-14 21:59:14.000000000,0.8,0.857,4.406,22.584,0.464,0.984,1,1,EMG1+EMG1- 3,1
4627,2020-12-14 21:59:14.000000000,2020-12-14 21:59:16.000000000,0.5,0.581,5.415,35.565,0.466,0.983,1,1,EMG1+EMG1- 3,1
4628,2020-12-14 21:59:16.000000000,2020-12-14 21:59:18.000000000,0.8,0.795,4.487,23.274,0.453,0.991,1,1,EMG1+EMG1- 3,1
4629,2020-12-14 21:59:18.000000000,2020-12-14 21:59:20.000000000,0.8,0.514,5.467,34.877,0.465,0.993,1,1,EMG1+EMG1- 3,1
4630,2020-12-14 21:59:20.000000000,2020-12-14 21:59:22.000000000,0.5,0.648,5.384,33.77,0.467,0.99,1,1,EMG1+EMG1- 3,1
4631,2020-12-14 21:59:22.000000000,2020-12-14 21:59:24.000000000,0.667,0.891,5.279,33.012,0.475,0.995,1,1,EMG1+EMG1- 3,1
4632,2020-12-14 21:59:24.000000000,2020-12-14 21:59:26.000000000,0.8,0.966,4.59,23.973,0.43,0.993,1,1,EMG1+EMG1- 3,1
4633,2020-12-14 21:59:26.000000000,2020-12-14 21:59:28.000000000,0.8,0.576,5.452,35.115,0.473,0.991,1,1,EMG1+EMG1- 3,1
4634,2020-12-14 21:59:28.000000000,2020-12-14 21:59:30.000000000,0.5,0.674,5.553,36.588,0.462,0.991,1,1,EMG1+EMG1- 3,1
4635,2020-12-14 21:59:30.000000000,2020-12-14 21:59:32.000000000,0.8,0.802,4.376,22.094,0.455,0.993,1,1,EMG1+EMG1- 3,1
4636,2020-12-14 21:59:32.000000000,2020-12-14 21:59:34.000000000,0.8,0.507,5.239,32.603,0.469,0.982,1,1,EMG1+EMG1- 3,1
4637,2020-12-14 21:59:34.000000000,2020-12-14 21:59:36.000000000,0.5,0.699,5.534,35.983,0.461,0.993,1,1,EMG1+EMG1- 3,1
4638,2020-12-14 21:59:36.000000000,2020-12-14 21:59:38.000000000,0.8,0.806,1.481,1.206,0.448,0.875,0,0,EMG1+EMG1- 3,0
4639,2020-12-14 21:59:38.000000000,2020-12-14 21:59:40.000000000,0.4,0.503,1.487,2.23,0.528,0.792,0,0,EMG1+EMG1- 3,0
4640,2020-12-14 21:59:40.000000000,2020-12-14 21:59:42.000000000,0.5,0.641,-0.16,-0.956,0.501,0.796,1,0,EMG1+EMG1- 3,0
4641,2020-12-14 21:59:42.000000000,2020-12-14 21:59:44.000000000,0.5,0.894,3.512,16.496,0.431,0.948,1,1,EMG1+EMG1- 3,1
4642,2020-12-14 21:59:44.000000000,2020-12-14 21:59:46.000000000,0.8,0.479,4.642,28.412,0.451,0.974,1,1,EMG1+EMG1- 3,1
4643,2020-12-14 21:59:46.000000000,2020-12-14 21:59:48.000000000,0.5,0.609,4.82,29.964,0.464,0.962,1,1,EMG1+EMG1- 3,1
4644,2020-12-14 21:59:48.000000000,2020-12-14 21:59:50.000000000,1.0,0.859,5.238,33.732,0.457,0.992,1,1,EMG1+EMG1- 3,1
4645,2020-12-14 21:59:50.000000000,2020-12-14 21:59:52.000000000,1.0,0.46,4.569,23.952,0.439,0.992,1,1,EMG1+EMG1- 3,1
4646,2020-12-14 21:59:52.000000000,2020-12-14 21:59:54.000000000,0.5,0.6,1.515,5.443,0.468,0.946,1,1,EMG1+EMG1- 3,1
4647,2020-12-14 21:59:54.000000000,2020-12-14 21:59:56.000000000,0.8,0.799,4.369,22.646,0.451,0.995,1,1,EMG1+EMG1- 3,1
4648,2020-12-14 21:59:56.000000000,2020-12-14 21:59:58.000000000,0.5,0.605,4.29,25.056,0.451,0.966,1,1,EMG1+EMG1- 3,1
4649,2020-12-14 21:59:58.000000000,2020-12-14 22:00:00.000000000,0.8,0.86,4.424,21.986,0.467,0.973,1,1,EMG1+EMG1- 3,1
4650,2020-12-14 22:00:00.000000000,2020-12-14 22:00:02.000000000,0.0,0.308,-1.391,2.18,0.685,0.904,0,0,EMG1+EMG1- 3,0
4651,2020-12-14 22:00:02.000000000,2020-12-14 22:00:04.000000000,1.0,0.675,1.632,5.343,0.454,0.921,1,1,EMG1+EMG1- 3,1
4652,2020-12-14 22:00:04.000000000,2020-12-14 22:00:06.000000000,0.667,0.927,0.669,4.011,0.473,0.917,0,0,EMG1+EMG1- 3,0
4653,2020-12-14 22:00:06.000000000,2020-12-14 22:00:08.000000000,1.0,0.474,4.755,25.079,0.406,0.996,1,1,EMG1+EMG1- 3,1
4654,2020-12-14 22:00:08.000000000,2020-12-14 22:00:10.000000000,0.8,0.588,4.355,25.202,0.465,0.958,1,1,EMG1+EMG1- 3,1
4655,2020-12-14 22:00:10.000000000,2020-12-14 22:00:12.000000000,1.0,0.748,5.129,32.376,0.462,0.989,1,1,EMG1+EMG1- 3,1
4656,2020-12-14 22:00:12.000000000,2020-12-14 22:00:14.000000000,0.8,0.878,4.409,21.788,0.481,0.982,1,1,EMG1+EMG1- 3,1
4657,2020-12-14 22:00:14.000000000,2020-12-14 22:00:16.000000000,0.8,0.505,5.216,32.957,0.465,0.986,1,1,EMG1+EMG1- 3,1
4658,2020-12-14 22:00:16.000000000,2020-12-14 22:00:18.000000000,0.5,0.613,4.977,31.712,0.474,0.975,1,1,EMG1+EMG1- 3,1
4659,2020-12-14 22:00:18.000000000,2020-12-14 22:00:20.000000000,1.0,0.767,5.082,31.656,0.466,0.986,1,1,EMG1+EMG1- 3,1
4660,2020-12-14 22:00:20.000000000,2020-12-14 22:00:22.000000000,0.8,0.87,4.311,22.025,0.473,0.992,1,1,EMG1+EMG1- 3,1
4661,2020-12-14 22:00:22.000000000,2020-12-14 22:00:24.000000000,0.4,0.504,1.058,2.9,0.466,0.885,0,1,EMG1+EMG1- 3,0
4662,2020-12-14 22:00:24.000000000,2020-12-14 22:00:26.000000000,0.5,0.656,4.026,23.289,0.464,0.949,1,1,EMG1+EMG1- 3,1
4663,2020-12-14 22:00:26.000000000,2020-12-14 22:00:28.000000000,0.8,0.762,2.841,9.985,0.481,0.975,1,0,EMG1+EMG1- 3,0
4664,2020-12-14 22:00:28.000000000,2020-12-14 22:00:30.000000000,0.5,0.517,-0.409,-1.017,0.474,0.673,0,0,EMG1+EMG1- 3,0
4665,2020-12-14 22:00:30.000000000,2020-12-14 22:00:32.000000000,1.0,0.67,0.836,-0.722,0.487,0.818,1,0,EMG1+EMG1- 3,0
4666,2020-12-14 22:00:32.000000000,2020-12-14 22:00:34.000000000,0.667,0.94,1.013,0.095,0.44,0.868,0,0,EMG1+EMG1- 3,0
4667,2020-12-14 22:00:34.000000000,2020-12-14 22:00:36.000000000,0.0,0.393,-0.178,-0.403,0.456,0.636,0,0,EMG1+EMG1- 3,0
4668,2020-12-14 22:00:36.000000000,2020-12-14 22:00:38.000000000,0.5,0.427,0.118,-0.466,0.501,0.965,0,0,EMG1+EMG1- 3,0
4669,2020-12-14 22:00:38.000000000,2020-12-14 22:00:40.000000000,0.8,0.928,-0.535,-0.411,0.472,0.738,0,0,EMG1+EMG1- 3,0
4670,2020-12-14 22:00:40.000000000,2020-12-14 22:00:42.000000000,0.4,0.713,-0.502,-1.082,0.464,0.715,0,0,EMG1+EMG1- 3,0
4671,2020-12-14 22:00:42.000000000,2020-12-14 22:00:44.000000000,0.8,0.751,0.461,1.708,0.442,0.869,1,1,EMG1+EMG1- 3,1
4672,2020-12-14 22:00:44.000000000,2020-12-14 22:00:46.000000000,0.5,0.549,2.516,12.507,0.468,0.915,1,1,EMG1+EMG1- 3,1
4673,2020-12-14 22:00:46.000000000,2020-12-14 22:00:48.000000000,1.0,0.72,3.61,17.343,0.476,0.954,1,1,EMG1+EMG1- 3,1
4674,2020-12-14 22:00:48.000000000,2020-12-14 22:00:50.000000000,0.4,0.489,4.584,28.01,0.461,0.966,1,1,EMG1+EMG1- 3,1
4675,2020-12-14 22:00:50.000000000,2020-12-14 22:00:52.000000000,0.5,0.607,5.136,33.125,0.467,0.994,1,1,EMG1+EMG1- 3,1
4676,2020-12-14 22:00:52.000000000,2020-12-14 22:00:54.000000000,0.8,0.79,4.291,21.575,0.458,0.98,1,1,EMG1+EMG1- 3,1
4677,2020-12-14 22:00:54.000000000,2020-12-14 22:00:56.000000000,0.5,0.484,0.626,1.085,0.483,0.869,0,0,EMG1+EMG1- 3,0
4678,2020-12-14 22:00:56.000000000,2020-12-14 22:00:58.000000000,1.0,0.684,0.923,4.579,0.491,0.927,1,1,EMG1+EMG1- 3,1
4679,2020-12-14 22:00:58.000000000,2020-12-14 22:01:00.000000000,0.8,0.489,1.7,9.586,0.457,0.913,1,1,EMG1+EMG1- 3,1
4680,2020-12-14 22:01:00.000000000,2020-12-14 22:01:02.000000000,1.0,0.721,2.605,10.868,0.436,0.912,1,1,EMG1+EMG1- 3,1
4681,2020-12-14 22:01:02.000000000,2020-12-14 22:01:04.000000000,0.8,0.506,3.595,20.112,0.467,0.959,1,1,EMG1+EMG1- 3,1
4682,2020-12-14 22:01:04.000000000,2020-12-14 22:01:06.000000000,0.5,0.679,2.385,12.576,0.456,0.959,1,1,EMG1+EMG1- 3,1
4683,2020-12-14 22:01:06.000000000,2020-12-14 22:01:08.000000000,0.8,0.822,3.381,15.484,0.44,0.963,1,1,EMG1+EMG1- 3,1
4684,2020-12-14 22:01:08.000000000,2020-12-14 22:01:10.000000000,0.5,0.516,1.049,3.377,0.493,0.97,0,0,EMG1+EMG1- 3,0
4685,2020-12-14 22:01:10.000000000,2020-12-14 22:01:12.000000000,1.0,0.709,0.744,-0.073,0.427,0.742,0,0,EMG1+EMG1- 3,0
4686,2020-12-14 22:01:12.000000000,2020-12-14 22:01:14.000000000,0.5,0.49,3.715,21.706,0.458,0.95,1,1,EMG1+EMG1- 3,1
4687,2020-12-14 22:01:14.000000000,2020-12-14 22:01:16.000000000,0.5,0.605,5.097,31.446,0.463,0.982,1,1,EMG1+EMG1- 3,1
4688,2020-12-14 22:01:16.000000000,2020-12-14 22:01:18.000000000,1.0,0.78,2.022,5.151,0.468,0.945,0,0,EMG1+EMG1- 3,0
4689,2020-12-14 22:01:18.000000000,2020-12-14 22:01:20.000000000,0.571,0.847,1.325,2.521,0.513,0.887,0,0,EMG1+EMG1- 3,0
4690,2020-12-14 22:01:20.000000000,2020-12-14 22:01:22.000000000,0.5,0.529,0.726,2.166,0.479,0.863,1,1,EMG1+EMG1- 3,1
4691,2020-12-14 22:01:22.000000000,2020-12-14 22:01:24.000000000,0.5,0.639,3.083,16.081,0.448,0.933,1,1,EMG1+EMG1- 3,1
4692,2020-12-14 22:01:24.000000000,2020-12-14 22:01:26.000000000,1.0,0.841,2.796,13.734,0.441,0.914,1,1,EMG1+EMG1- 3,1
4693,2020-12-14 22:01:26.000000000,2020-12-14 22:01:28.000000000,1.0,0.459,-1.405,2.078,0.432,0.843,0,0,EMG1+EMG1- 3,0
4694,2020-12-14 22:01:28.000000000,2020-12-14 22:01:30.000000000,0.0,0.686,0.173,-1.662,0.502,0.665,0,0,EMG1+EMG1- 3,0
4695,2020-12-14 22:01:30.000000000,2020-12-14 22:01:32.000000000,0.8,0.866,2.016,5.032,0.555,0.918,0,0,EMG1+EMG1- 3,0
4696,2020-12-14 22:01:32.000000000,2020-12-14 22:01:34.000000000,0.5,0.565,4.99,32.119,0.468,0.968,1,1,EMG1+EMG1- 3,1
4697,2020-12-14 22:01:34.000000000,2020-12-14 22:01:36.000000000,0.667,0.866,5.329,34.296,0.455,0.993,1,1,EMG1+EMG1- 3,1
4698,2020-12-14 22:01:36.000000000,2020-12-14 22:01:38.000000000,1.0,0.455,4.44,23.125,0.458,0.972,1,1,EMG1+EMG1- 3,1
4699,2020-12-14 22:01:38.000000000,2020-12-14 22:01:40.000000000,0.8,0.598,4.666,28.078,0.471,0.975,1,1,EMG1+EMG1- 3,1
4700,2020-12-14 22:01:40.000000000,2020-12-14 22:01:42.000000000,1.0,0.751,5.247,32.621,0.47,0.992,1,1,EMG1+EMG1- 3,1
4701,2020-12-14 22:01:42.000000000,2020-12-14 22:01:44.000000000,0.8,0.87,1.288,1.451,0.469,0.906,0,0,EMG1+EMG1- 3,0
4702,2020-12-14 22:01:44.000000000,2020-12-14 22:01:46.000000000,0.8,0.541,-0.136,-0.476,0.444,0.808,1,0,EMG1+EMG1- 3,0
4703,2020-12-14 22:01:46.000000000,2020-12-14 22:01:48.000000000,0.8,0.733,3.33,18.24,0.436,0.944,1,1,EMG1+EMG1- 3,1
4704,2020-12-14 22:01:48.000000000,2020-12-14 22:01:50.000000000,1.0,0.473,1.43,2.76,0.5,0.873,1,1,EMG1+EMG1- 3,1
4705,2020-12-14 22:01:50.000000000,2020-12-14 22:01:52.000000000,1.0,0.619,0.563,1.144,0.479,0.856,1,1,EMG1+EMG1- 3,1
4706,2020-12-14 22:01:52.000000000,2020-12-14 22:01:54.000000000,0.667,0.971,4.69,25.498,0.432,0.985,1,1,EMG1+EMG1- 3,1
4707,2020-12-14 22:01:54.000000000,2020-12-14 22:01:56.000000000,1.0,0.46,4.728,26.774,0.412,0.993,1,1,EMG1+EMG1- 3,1
4708,2020-12-14 22:01:56.000000000,2020-12-14 22:01:58.000000000,1.0,0.587,0.376,-0.483,0.516,0.852,0,0,EMG1+EMG1- 3,0
4709,2020-12-14 22:01:58.000000000,2020-12-14 22:02:00.000000000,0.8,0.922,0.928,1.2,0.524,0.947,0,0,EMG1+EMG1- 3,0
4710,2020-12-14 22:02:00.000000000,2020-12-14 22:02:02.000000000,0.5,0.513,4.526,27.315,0.456,0.96,1,1,EMG1+EMG1- 3,1
4711,2020-12-14 22:02:02.000000000,2020-12-14 22:02:04.000000000,0.5,0.887,-0.769,-0.545,0.524,0.616,0,0,EMG1+EMG1- 3,0
4712,2020-12-14 22:02:04.000000000,2020-12-14 22:02:06.000000000,0.5,0.925,-0.447,0.283,0.546,0.887,0,0,EMG1+EMG1- 3,0
4713,2020-12-14 22:02:06.000000000,2020-12-14 22:02:08.000000000,0.8,0.909,3.166,13.596,0.48,0.92,1,1,EMG1+EMG1- 3,1
4714,2020-12-14 22:02:08.000000000,2020-12-14 22:02:10.000000000,0.5,0.567,0.819,2.511,0.466,0.885,1,1,EMG1+EMG1- 3,1
4715,2020-12-14 22:02:10.000000000,2020-12-14 22:02:12.000000000,1.0,0.723,3.793,18.771,0.448,0.973,1,1,EMG1+EMG1- 3,1
4716,2020-12-14 22:02:12.000000000,2020-12-14 22:02:14.000000000,0.8,0.514,0.846,3.161,0.519,0.95,0,0,EMG1+EMG1- 3,0
4717,2020-12-14 22:02:14.000000000,2020-12-14 22:02:16.000000000,0.8,0.78,1.456,5.487,0.461,0.905,1,1,EMG1+EMG1- 3,1
4718,2020-12-14 22:02:16.000000000,2020-12-14 22:02:18.000000000,0.8,0.502,2.212,11.724,0.455,0.909,1,1,EMG1+EMG1- 3,1
4719,2020-12-14 22:02:18.000000000,2020-12-14 22:02:20.000000000,0.5,0.592,0.827,1.145,0.444,0.874,0,0,EMG1+EMG1- 3,0
4720,2020-12-14 22:02:20.000000000,2020-12-14 22:02:22.000000000,0.8,0.816,2.751,11.085,0.448,0.926,1,1,EMG1+EMG1- 3,1
4721,2020-12-14 22:02:22.000000000,2020-12-14 22:02:24.000000000,0.5,0.471,4.738,29.125,0.467,0.979,1,1,EMG1+EMG1- 3,1
4722,2020-12-14 22:02:24.000000000,2020-12-14 22:02:26.000000000,0.5,0.628,4.586,27.827,0.462,0.975,1,1,EMG1+EMG1- 3,1
4723,2020-12-14 22:02:26.000000000,2020-12-14 22:02:28.000000000,0.8,0.757,4.018,19.966,0.472,0.987,1,1,EMG1+EMG1- 3,1
4724,2020-12-14 22:02:28.000000000,2020-12-14 22:02:30.000000000,0.8,0.518,3.215,16.643,0.473,0.937,1,1,EMG1+EMG1- 3,1
4725,2020-12-14 22:02:30.000000000,2020-12-14 22:02:32.000000000,0.5,0.698,4.99,31.538,0.458,0.981,1,1,EMG1+EMG1- 3,1
4726,2020-12-14 22:02:32.000000000,2020-12-14 22:02:34.000000000,0.8,0.879,3.89,17.917,0.457,0.985,1,1,EMG1+EMG1- 3,1
4727,2020-12-14 22:02:34.000000000,2020-12-14 22:02:36.000000000,0.5,0.573,2.092,11.267,0.476,0.963,1,1,EMG1+EMG1- 3,1
4728,2020-12-14 22:02:36.000000000,2020-12-14 22:02:38.000000000,0.8,0.764,4.034,20.775,0.46,0.971,1,1,EMG1+EMG1- 3,1
4729,2020-12-14 22:02:38.000000000,2020-12-14 22:02:40.000000000,0.8,0.503,4.68,27.893,0.469,0.974,1,1,EMG1+EMG1- 3,1
4730,2020-12-14 22:02:40.000000000,2020-12-14 22:02:42.000000000,0.5,0.693,5.007,31.891,0.459,0.994,1,1,EMG1+EMG1- 3,1
4731,2020-12-14 22:02:42.000000000,2020-12-14 22:02:44.000000000,0.8,0.837,4.123,20.4,0.45,0.984,1,1,EMG1+EMG1- 3,1
4732,2020-12-14 22:02:44.000000000,2020-12-14 22:02:46.000000000,0.8,0.512,4.809,29.726,0.463,0.992,1,1,EMG1+EMG1- 3,1
4733,2020-12-14 22:02:46.000000000,2020-12-14 22:02:48.000000000,1.0,0.731,4.513,26.546,0.446,0.992,1,1,EMG1+EMG1- 3,1
4734,2020-12-14 22:02:48.000000000,2020-12-14 22:02:50.000000000,1.0,0.476,4.277,21.795,0.438,0.988,1,1,EMG1+EMG1- 3,1
4735,2020-12-14 22:02:50.000000000,2020-12-14 22:02:52.000000000,0.5,0.687,4.638,28.397,0.458,0.974,1,1,EMG1+EMG1- 3,1
4736,2020-12-14 22:02:52.000000000,2020-12-14 22:02:54.000000000,0.8,0.893,3.345,14.57,0.46,0.944,1,1,EMG1+EMG1- 3,1
4737,2020-12-14 22:02:54.000000000,2020-12-14 22:02:56.000000000,0.5,0.569,1.003,1.453,0.464,0.827,0,0,EMG1+EMG1- 3,0
4738,2020-12-14 22:02:56.000000000,2020-12-14 22:02:58.000000000,0.8,0.767,2.177,4.879,0.487,0.941,1,0,EMG1+EMG1- 3,0
4739,2020-12-14 22:02:58.000000000,2020-12-14 22:03:00.000000000,0.4,0.367,-2.316,6.113,0.498,0.864,0,0,EMG1+EMG1- 3,0
4740,2020-12-14 22:03:00.000000000,2020-12-14 22:03:02.000000000,1.0,0.712,3.746,18.611,0.446,0.971,1,1,EMG1+EMG1- 3,1
4741,2020-12-14 22:03:02.000000000,2020-12-14 22:03:04.000000000,0.8,0.504,5.202,33.571,0.455,0.993,1,1,EMG1+EMG1- 3,1
4742,2020-12-14 22:03:04.000000000,2020-12-14 22:03:06.000000000,1.0,0.67,1.974,17.956,0.489,0.962,0,0,EMG1+EMG1- 3,0
4743,2020-12-14 22:03:06.000000000,2020-12-14 22:03:08.000000000,0.667,0.687,-0.991,-0.21,0.569,0.782,0,0,EMG1+EMG1- 3,0
4744,2020-12-14 22:03:08.000000000,2020-12-14 22:03:10.000000000,0.8,0.592,-0.223,-0.739,0.502,0.825,0,0,EMG1+EMG1- 3,0
4745,2020-12-14 22:03:10.000000000,2020-12-14 22:03:12.000000000,0.571,0.633,0.127,1.213,0.572,0.911,0,0,EMG1+EMG1- 3,0
4746,2020-12-14 22:03:12.000000000,2020-12-14 22:03:14.000000000,0.8,0.534,0.246,2.238,0.486,0.957,0,0,EMG1+EMG1- 3,0
4747,2020-12-14 22:03:14.000000000,2020-12-14 22:03:16.000000000,0.333,0.188,-0.759,2.411,0.695,0.956,0,0,EMG1+EMG1- 3,0
4748,2020-12-14 22:03:16.000000000,2020-12-14 22:03:18.000000000,0.8,0.481,2.35,8.318,0.475,0.926,1,0,EMG1+EMG1- 3,0
4749,2020-12-14 22:03:18.000000000,2020-12-14 22:03:20.000000000,0.5,0.723,1.109,0.988,0.462,0.91,0,0,EMG1+EMG1- 3,0
4750,2020-12-14 22:03:20.000000000,2020-12-14 22:03:22.000000000,1.0,0.465,4.175,23.262,0.426,0.96,1,1,EMG1+EMG1- 3,1
4751,2020-12-14 22:03:22.000000000,2020-12-14 22:03:24.000000000,1.0,0.688,4.085,19.899,0.449,0.962,1,1,EMG1+EMG1- 3,1
4752,2020-12-14 22:03:24.000000000,2020-12-14 22:03:26.000000000,0.8,0.514,3.989,23.65,0.464,0.94,1,1,EMG1+EMG1- 3,1
4753,2020-12-14 22:03:26.000000000,2020-12-14 22:03:28.000000000,0.5,0.699,4.813,29.315,0.454,0.984,1,1,EMG1+EMG1- 3,1
4754,2020-12-14 22:03:28.000000000,2020-12-14 22:03:30.000000000,0.333,0.811,-1.098,0.158,0.533,0.779,0,0,EMG1+EMG1- 3,0
4755,2020-12-14 22:03:30.000000000,2020-12-14 22:03:32.000000000,0.4,0.531,-0.546,-1.053,0.624,0.766,0,0,EMG1+EMG1- 3,0
4756,2020-12-14 22:03:32.000000000,2020-12-14 22:03:34.000000000,0.5,0.0,-0.803,0.101,0.593,0.895,0,0,EMG1+EMG1- 3,0
4757,2020-12-14 22:03:34.000000000,2020-12-14 22:03:36.000000000,0.25,0.455,0.6,0.662,0.562,0.919,0,0,EMG1+EMG1- 3,0
4758,2020-12-14 22:03:36.000000000,2020-12-14 22:03:38.000000000,0.0,0.0,-0.845,-1.107,0.64,0.757,0,0,EMG1+EMG1- 3,0
4759,2020-12-14 22:03:38.000000000,2020-12-14 22:03:40.000000000,0.8,0.928,1.292,0.667,0.535,0.802,0,0,EMG1+EMG1- 3,0
4760,2020-12-14 22:03:40.000000000,2020-12-14 22:03:42.000000000,0.4,0.811,4.742,27.095,0.422,0.977,0,0,EMG1+EMG1- 3,0
4761,2020-12-14 22:03:42.000000000,2020-12-14 22:03:44.000000000,0.0,0.604,0.25,-1.407,0.528,0.744,0,0,EMG1+EMG1- 3,0
4762,2020-12-14 22:03:44.000000000,2020-12-14 22:03:46.000000000,0.571,0.614,0.038,-0.23,0.388,0.923,0,0,EMG1+EMG1- 3,0
4763,2020-12-14 22:03:46.000000000,2020-12-14 22:03:48.000000000,0.0,0.714,-1.327,0.968,0.525,0.916,0,0,EMG1+EMG1- 3,0
4764,2020-12-14 22:03:48.000000000,2020-12-14 22:03:50.000000000,0.4,0.754,-0.367,-1.08,0.607,0.921,0,0,EMG1+EMG1- 3,0
4765,2020-12-14 22:03:50.000000000,2020-12-14 22:03:52.000000000,0.667,0.594,-0.09,-0.025,0.548,0.876,0,0,EMG1+EMG1- 3,0
4766,2020-12-14 22:03:52.000000000,2020-12-14 22:03:54.000000000,0.0,0.893,-0.149,-1.282,0.526,0.839,0,0,EMG1+EMG1- 3,0
4767,2020-12-14 22:03:54.000000000,2020-12-14 22:03:56.000000000,0.0,0.572,-0.561,-0.219,0.558,0.939,0,0,EMG1+EMG1- 3,0
4768,2020-12-14 22:03:56.000000000,2020-12-14 22:03:58.000000000,0.4,0.287,-0.138,-0.22,0.583,0.944,0,0,EMG1+EMG1- 3,0
4769,2020-12-14 22:03:58.000000000,2020-12-14 22:04:00.000000000,0.571,0.782,-0.707,0.609,0.531,0.935,0,0,EMG1+EMG1- 3,0
4770,2020-12-14 22:04:00.000000000,2020-12-14 22:04:02.000000000,0.8,0.45,0.946,-0.064,0.553,0.778,0,0,EMG1+EMG1- 3,0
4771,2020-12-14 22:04:02.000000000,2020-12-14 22:04:04.000000000,0.286,0.9,-0.174,-1.391,0.62,0.882,0,0,EMG1+EMG1- 3,0
4772,2020-12-14 22:04:04.000000000,2020-12-14 22:04:06.000000000,0.0,1.328,-1.659,1.453,0.548,0.883,0,0,EMG1+EMG1- 3,0
4773,2020-12-14 22:04:06.000000000,2020-12-14 22:04:08.000000000,0.0,0.818,0.158,-1.004,0.472,0.798,0,0,EMG1+EMG1- 3,0
4774,2020-12-14 22:04:08.000000000,2020-12-14 22:04:10.000000000,0.571,0.316,0.775,-0.159,0.628,0.841,0,0,EMG1+EMG1- 3,0
4775,2020-12-14 22:04:10.000000000,2020-12-14 22:04:12.000000000,0.0,0.898,0.33,-1.505,0.616,0.647,0,0,EMG1+EMG1- 3,0
4776,2020-12-14 22:04:12.000000000,2020-12-14 22:04:14.000000000,0.0,0.0,0.465,-1.53,0.672,0.879,0,0,EMG1+EMG1- 3,0
4777,2020-12-14 22:04:14.000000000,2020-12-14 22:04:16.000000000,0.25,0.501,-1.426,1.723,0.558,0.895,0,0,EMG1+EMG1- 3,0
4778,2020-12-14 22:04:16.000000000,2020-12-14 22:04:18.000000000,0.5,0.536,0.168,-1.528,0.711,0.78,0,0,EMG1+EMG1- 3,0
4779,2020-12-14 22:04:18.000000000,2020-12-14 22:04:20.000000000,0.333,0.848,-0.402,-1.093,0.596,0.81,0,0,EMG1+EMG1- 3,0
4780,2020-12-14 22:04:20.000000000,2020-12-14 22:04:22.000000000,0.286,0.786,-0.293,-0.516,0.642,0.894,0,0,EMG1+EMG1- 3,0
4781,2020-12-14 22:04:22.000000000,2020-12-14 22:04:24.000000000,0.0,0.0,0.278,-1.1,0.538,0.817,0,0,EMG1+EMG1- 3,0
4782,2020-12-14 22:04:24.000000000,2020-12-14 22:04:26.000000000,0.333,0.994,-0.505,-1.085,0.491,0.78,0,0,EMG1+EMG1- 3,0
4783,2020-12-14 22:04:26.000000000,2020-12-14 22:04:28.000000000,0.571,0.82,0.258,-0.838,0.522,0.895,0,0,EMG1+EMG1- 3,0
4784,2020-12-14 22:04:28.000000000,2020-12-14 22:04:30.000000000,0.0,0.416,0.264,-1.628,0.645,0.86,0,0,EMG1+EMG1- 3,0
4785,2020-12-14 22:04:30.000000000,2020-12-14 22:04:32.000000000,0.0,0.0,0.363,-1.526,0.728,0.954,0,0,EMG1+EMG1- 3,0
4786,2020-12-14 22:04:32.000000000,2020-12-14 22:04:34.000000000,0.4,0.257,-0.173,-0.832,0.586,0.727,0,0,EMG1+EMG1- 3,0
4787,2020-12-14 22:04:34.000000000,2020-12-14 22:04:36.000000000,1.0,0.615,3.276,16.362,0.451,0.964,1,1,EMG1+EMG1- 3,1
4788,2020-12-14 22:04:36.000000000,2020-12-14 22:04:38.000000000,0.571,0.537,-1.004,-0.79,0.552,0.759,0,0,EMG1+EMG1- 3,0
4789,2020-12-14 22:04:38.000000000,2020-12-14 22:04:40.000000000,0.4,0.92,-0.119,-1.6,0.561,0.682,0,0,EMG1+EMG1- 3,0
4790,2020-12-14 22:04:40.000000000,2020-12-14 22:04:42.000000000,1.0,0.607,1.845,5.228,0.443,0.959,0,1,EMG1+EMG1- 3,0
4791,2020-12-14 22:04:42.000000000,2020-12-14 22:04:44.000000000,0.5,0.548,0.016,1.987,0.477,0.951,0,0,EMG1+EMG1- 3,0
4792,2020-12-14 22:04:44.000000000,2020-12-14 22:04:46.000000000,0.8,0.903,3.204,16.238,0.416,0.947,1,1,EMG1+EMG1- 3,1
4793,2020-12-14 22:04:46.000000000,2020-12-14 22:04:48.000000000,1.0,0.704,2.156,8.145,0.428,0.913,1,1,EMG1+EMG1- 3,1
4794,2020-12-14 22:04:48.000000000,2020-12-14 22:04:50.000000000,0.667,0.6,4.01,18.584,0.481,0.968,1,1,EMG1+EMG1- 3,1
4795,2020-12-14 22:04:50.000000000,2020-12-14 22:04:52.000000000,0.5,0.495,0.932,-0.072,0.44,0.864,0,1,EMG1+EMG1- 3,0
4796,2020-12-14 22:04:52.000000000,2020-12-14 22:04:54.000000000,0.286,0.732,-1.414,0.287,0.56,0.792,1,1,EMG1+EMG1- 3,1
